Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
3/3/2022 02:00,988.767.395,3.140.625,9.999.694.824,-1.796.875,0,0,1.325.722,1.177.117,1.226.686,0,3.140.625,-1.796.875,3.729.525
3/3/2022 03:00,9.884.039.307,309.375,9.999.694.824,-203.125,0,0,1.325.722,1.177.117,1.226.686,0,309.375,-203.125,3.729.525
3/3/2022 04:00,9.882.254.028,3.046.875,9.999.694.824,-390.625,0,0,1.325.722,1.177.117,1.226.686,0,3.046.875,-390.625,3.729.525
3/3/2022 05:00,9.879.187.012,30.078.125,9.999.694.824,-15.625,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,30.078.125,-15.625,6.379.643
3/3/2022 06:00,9.876.256.104,296.875,9.999.694.824,15.625,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,296.875,15.625,6.379.643
3/3/2022 07:00,9.874.935.303,2.9375,9.956.054.688,-703.125,4.378.428.459,3.024.678.707,2.579.855.442,1.952.836.394,2.276.728.868,2.313.053.846,2.9375,-703.125,1.652.558.172
3/3/2022 08:00,9.874.741.211,28.984.375,9.931.030.273,2.109.375,3.395.307.922,2.452.318.764,2.596.426.964,2.120.104.599,2.750.842.857,2.377.892.685,28.984.375,2.109.375,1.569.289.379
3/3/2022 09:00,9.875.619.507,28.671.875,9.718.322.754,9.375,1.056.162.567,7.974.230.957,7.796.954.346,6.913.308.716,8.426.301.575,7.561.214.447,28.671.875,9.375,4.923.363.571
3/3/2022 10:00,9.874.282.837,284.375,9.419.555.664,3.203.125,2.875.883.789,2.163.296.509,2.396.744.232,2.031.523.285,2.714.793.701,2.184.792.328,284.375,3.203.125,1.436.703.384
3/3/2022 11:00,9.871.889.038,28.515.625,8.668.823.242,684.375,3.877.834.167,2.496.660.004,3.110.264.893,2.444.573.517,3.660.654.907,2.401.152.191,28.515.625,684.375,1.799.113.968
3/3/2022 12:00,9.871.193.237,290.625,8.962.097.168,4.265.625,2.360.365.448,1.823.824.921,1.975.632.935,1.686.891.937,2.165.839.844,1.889.073.792,290.625,4.265.625,1.190.162.888
3/3/2022 13:00,9.867.706.299,30.390.625,9.348.754.883,3.5,1.223.615.799,9.438.557.434,1.115.574.875,9.184.498.596,1.170.474.319,9.205.256.653,30.390.625,3.5,6.292.496.261
3/3/2022 14:00,9.867.567.139,31.796.875,9.121.398.926,32.109.375,1.198.267.517,9.045.133.972,9.578.591.156,8.290.978.241,1.067.266.159,9.194.610.596,31.796.875,32.109.375,5.876.465.073
3/3/2022 15:00,9.869.682.617,32.890.625,9.632.568.359,24.765.625,9.796.718.597,7.463.786.316,9.337.664.795,7.235.910.797,96.337.677,7.243.709.564,32.890.625,24.765.625,5.071.155.777
3/3/2022 16:00,9.869.261.475,33.671.875,923.614.502,34.453.125,5.912.078.857,4.395.637.894,4.532.246.399,3.887.191.772,500.377.388,4.427.106.857,33.671.875,34.453.125,2.815.803.566
3/3/2022 17:00,9.870.161.133,34.296.875,9.686.279.297,25.546.875,6.271.596.527,4.754.788.208,5.340.274.429,4.265.281.677,5.598.716.736,471.531.868,34.296.875,25.546.875,3.094.597.626
3/3/2022 18:00,9.874.191.284,34.765.625,9.999.694.824,11.171.875,3.218.549.967,2.114.180.326,1.490.111.828,1.097.072.601,127.207.315,1.451.981.544,34.765.625,11.171.875,1.064.396.942
3/3/2022 19:00,9.877.828.369,3.5,9.999.694.824,96.875,150.049,0,1.325.722,1.177.117,1.226.686,0,3.5,96.875,5.230.014
3/3/2022 20:00,9.879.821.167,3.5,9.999.694.824,6.484.375,0,0,0,0,0,0,3.5,6.484.375,0
3/3/2022 21:00,9.879.699.707,34.765.625,9.999.694.824,6.796.875,0,0,0,0,0,0,34.765.625,6.796.875,0
3/3/2022 22:00,9.879.927.979,3.4375,9.999.694.824,8.359.375,0,0,1.325.722,2.354.233,2.453.372,1.149.629,3.4375,8.359.375,7.282.956
3/3/2022 23:00,987.930.603,33.984.375,9.999.694.824,84.375,0,0,1.325.722,1.177.117,1.226.686,1.149.629,33.984.375,84.375,4.879.154
3/4/2022 00:00,9.877.131.348,33.515.625,9.999.694.824,8.203.125,0,0,0,0,0,0,33.515.625,8.203.125,0
3/4/2022 01:00,9.878.513.184,33.046.875,9.999.694.824,109.375,0,0,1.325.722,1.177.117,1.226.686,0,33.046.875,109.375,3.729.525
3/4/2022 02:00,9.879.188.843,32.734.375,9.999.694.824,1.125,0,0,1.325.722,1.177.117,1.226.686,0,32.734.375,1.125,3.729.525
3/4/2022 03:00,9.879.119.263,3.234.375,9.999.694.824,1.109.375,0,0,1.325.722,1.177.117,1.226.686,0,3.234.375,1.109.375,3.729.525
3/4/2022 04:00,9.876.935.425,32.109.375,9.999.694.824,5.390.625,0,0,0,0,0,0,32.109.375,5.390.625,0
3/4/2022 05:00,9.877.235.718,3.1875,9.999.694.824,3.125,0,0,0,0,0,0,3.1875,3.125,0
3/4/2022 06:00,9.877.730.713,31.484.375,9.999.694.824,-1.953.125,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,31.484.375,-1.953.125,8.008.442
3/4/2022 07:00,9.881.068.115,31.171.875,9.999.694.824,-1,145.142.355,1.052.529.526,8.157.169.342,6.668.365.479,7.333.127.975,7.079.415.798,31.171.875,-1,5.427.760.935
3/4/2022 08:00,9.885.847.778,3.0625,9.172.363.281,4,914.048.233,9.561.747.742,8.318.602.753,8.718.256.378,7.447.942.352,7.957.134.247,3.0625,4,511.441.658
3/4/2022 09:00,9.890.386.963,3.015.625,7.539.978.027,74.453.125,1.475.370.789,1.724.606.323,1.345.637.817,1.499.550.934,1.129.075.394,1.245.347.595,3.015.625,74.453.125,8.419.588.852
3/4/2022 10:00,9.891.691.895,30.234.375,7.160.949.707,95.078.125,2.914.815.063,2.288.031.158,2.106.340.179,2.030.305.786,2.639.259.033,2.330.545.502,30.234.375,95.078.125,1.430.929.672
3/4/2022 11:00,9.894.051.514,31.171.875,6.991.271.973,103.984.375,4.198.431.702,3.774.502.869,3.203.157.959,3.253.953.857,3.831.713.562,350.065.918,31.171.875,103.984.375,2.176.241.913
3/4/2022 12:00,9.895.783.691,33.203.125,7.245.788.574,80.546.875,391.202.179,2.847.666.321,2.957.658.081,2.599.758.606,3.489.305.115,2.711.400.757,33.203.125,80.546.875,1.851.781.067
